SNo,RollNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
1236,3903032174,18618,All India,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,OBC,OBC,Allotted
1237,4408007143,18634,All India,"ACSR Govt Medical College,
Nellore",MBBS,Open,GN,Allotted
1238,4411019307,18642,All India,"Government Medical College
Siddipet",MBBS,Open,GN,Allotted
1239,2302013380,18643,All India,"SVIMS - Sri Padmavathi Medical
College for Women, Tirupati",MBBS,Open,GN,Allotted
1240,2303005052,18644,All India,"GOVERMENT MEDICAL
COLLEGE NANDURBAR
MAHARARASTRA",MBBS,EWS,EWS,Allotted
1241,3905104162,18650,All India,"Chhindwara Institute of Medical
Sciences",MBBS,EWS,EWS,Allotted
1242,3902022227,18651,All India,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,OBC,OBC,Allotted
1243,2304015007,18653,All India,"Bhima Bhoi Medical College and
Hospital , Balangir",MBBS,OBC,OBC,Allotted
1244,3905019198,18659,All India,"SHIMOGA INST. OF MEDICAL
SCI., SHIMOGA",MBBS,OBC,OBC,Allotted
1245,3904025262,18662,All India,"Government Medical College,
Thiruvallur",MBBS,Open,OBC,Allotted
1246,4409009390,18663,All India,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,Open,GN,Allotted
1247,4404005176,18664,All India,"SVIMS - Sri Padmavathi Medical
College for Women, Tirupati",MBBS,Open,GN,Allotted
1248,3902023162,18665,All India,"Koppal Institute of Medical
Sciences",MBBS,Open,OBC,Allotted
1249,4408009192,18667,All India,RIMS Srikakulam,MBBS,Open,GN,Allotted
1250,3902010278,18675,All India,"Sri Jagannath Medical College &
Hospital, Puri",MBBS,OBC,OBC,Allotted
1251,3904102372,18677,All India,"Gadag Institute of Medical
Sciences",MBBS,Open,OBC,Allotted
1252,3905022141,18678,All India,RIMS Srikakulam,MBBS,Open,OBC,Allotted
1253,4408101019,18679,All India,"Kodagu Institute of Medical
Sciences, Kodagu",MBBS,Open,GN,Allotted
1254,3905117082,18682,All India,"Government Medical College,
Mahabubangar",MBBS,Open,OBC,Allotted
1255,2001123139,18683,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,Open,GN,Allotted
1256,2304012160,18687,All India,"SVIMS - Sri Padmavathi Medical
College for Women, Tirupati",MBBS,Open,GN,Allotted
1257,2001102392,18689,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,Open,GN,Allotted
1258,4408104614,18697,All India,"Lakhimpur Medical College, North
Lakhimpur, Assam",MBBS,Open,GN,Allotted
1259,2809026056,18699,All India,"Government Medical College,
Nilgiris",MBBS,Open,OBC,Allotted
1260,3903012320,18703,All India,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,OBC,OBC,Allotted
1261,1502201580,18705,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,Open,GN,Allotted
1262,2302002659,18706,All India,"Bhima Bhoi Medical College and
Hospital , Balangir",MBBS,OBC,OBC,Allotted
1263,1505002512,18707,All India,"Indira Gandhi Medical College &
RI, Puducherry",MBBS,OBC,OBC,Allotted
1264,2801017201,18711,All India,"Government Medical College,
Krishnagiri",MBBS,Open,GN,Allotted
1265,3901008192,18713,All India,"Rangaraya Medical College,
Kakinada",MBBS,OBC,OBC,Allotted
1266,3903235075,18716,All India,"Gadag Institute of Medical
Sciences",MBBS,Open,GN,Allotted
1267,3901018088,18719,All India,"Goverment Medical College,
Datia",MBBS,EWS,EWS,Allotted
1268,4407004472,18722,All India,RIMS Srikakulam,MBBS,Open,GN,Allotted
1269,3902015248,18723,All India,"Jorhat Medical College and
Hospital, JORHAT",MBBS,OBC,OBC,Allotted
1270,3902016100,18732,All India,"Kodagu Institute of Medical
Sciences, Kodagu",MBBS,OBC,OBC,Allotted
1271,2804025014,18736,All India,"Kodagu Institute of Medical
Sciences, Kodagu",MBBS,OBC,OBC,Allotted
1272,3903008328,18739,All India,"T.D. MEDICAL COLLEGE,
ALLAPPUZHA",MBBS,EWS,EWS,Allotted
1273,2602002074,18740,All India,"Government Medical College,
Ananthapuram",MBBS,Open,GN,Allotted
1274,3903107176,18752,All India,"GOVERNMENT MEDICAL
COLLEGE, AKOLA",MBBS,EWS,EWS,Allotted
1275,1502309567,18753,All India,"Government Medical College,
Kanker, Chhattisgarh",MBBS,OBC,OBC,Allotted
1276,3905104394,18756,All India,"RAJIV GANDHI INSTITUTE OF
MEDICAL SCIENCES, KADAPA",MBBS,Open,OBC,Allotted
1277,2001005187,18759,All India,"RIMS, Ongole",MBBS,Open,GN,Allotted
1278,3903007089,18761,All India,"Karwar Institute of Medical
Sciences, Karwar",MBBS,OBC,OBC,Allotted
1279,3905007221,18763,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,Open,GN,Allotted
1280,3903026038,18765,All India,"Pt. Raghunath Murmu Med.
College, Baripada",MBBS,OBC,OBC,Allotted
1281,3903123376,18770,All India,"AGARTALA GOVT. MEDICAL
COLLEGE,AGARTALA",MBBS,Open,OBC,Allotted
1282,2302013328,18789,All India,"Government Medical College
Siddipet",MBBS,Open,GN,Allotted
1283,4408106639,18798,All India,"Lakhimpur Medical College, North
Lakhimpur, Assam",MBBS,Open,GN,Allotted
1284,2001003531,18804,Delhi University Quota,"Lady Hardinge Medical College,
New Delhi",MBBS,OBC,OBC,Allotted
1285,2812023234,18811,All India,"THOOTHUKUDI MEDICAL
COLLEGE,THOOTHUKUDI",MBBS,OBC,OBC,Allotted
1286,1502303254,18825,All India,"Thiruvannamalai MC,
Thiruvannamalai, TN",MBBS,Open,GN,Allotted
1287,2001213120,18829,All India,"Maharaja Jitendra Narayan
Medical College and Hospital
Coochbehar",MBBS,EWS,EWS,Allotted
1288,3901010078,18831,All India,"Government Medical College,
Ramanathapuram",MBBS,Open,OBC,Allotted
1289,1206001571,18835,Deemed/Paid Seats Quota,"Kasturba Medical College,
Manipal Univ., Manipal",MBBS,Open,GN,Allotted
1290,2301009299,18836,All India,"MADURAI MEDICAL COLLEGE,
MADURAI",MBBS,EWS,EWS,Allotted
1291,3903116180,18846,All India,"Sri Venkateswara Medical
College, Tirupati",MBBS,EWS,EWS,Allotted
1292,3903012179,18853,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,Open,GN,Allotted
1293,3904117065,18854,All India,"MALDA MED. COLLEGE,
MALDA",MBBS,EWS,EWS,Allotted
1294,3903134101,18856,All India,"Government Medical College
Khaleelwadi",MBBS,OBC,OBC,Allotted
1295,3903104052,18858,All India,"Government Medical College,
Krishnagiri",MBBS,Open,OBC,Allotted
1296,4411022190,18860,All India,"Government Medical College,
Tiruppur",MBBS,OBC,OBC,Allotted
1297,2001002106,18865,All India,Govt Medical College Nalgonda,MBBS,Open,GN,Allotted
1298,1502311401,18868,All India,"Government of Medical College
and Hospital, Balasore",MBBS,OBC,OBC,Allotted
1299,3902007105,18869,All India,"Indira Gandhi Medical College &
RI, Puducherry",MBBS,OBC,OBC,Allotted
1300,3903236036,18870,All India,"REGIONAL INST OF MEDICAL
SCI, IMPHAL",MBBS,EWS,EWS,Allotted
1301,1502002150,18878,All India,"GOVT. DHARAMAPURI MED
COLL,DHARMAPURI",MBBS,OBC,OBC,Allotted
1302,3901010171,18882,All India,"Government Medical College,
Ariyalur",MBBS,Open,OBC,Allotted
1303,4411003102,18883,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,Open,GN,Allotted
1304,3903232060,18885,All India,"Pt. Raghunath Murmu Med.
College, Baripada",MBBS,OBC,OBC,Allotted
1305,3902015035,18892,All India,"JLN IMS, IMPHAL",MBBS,OBC,OBC,Allotted
1306,3903135109,18895,All India,"Government Medical College,
Mahabubangar",MBBS,OBC,OBC,Allotted
1307,2001106548,18900,All India,"Government Medical College,
Sindhudurg",MBBS,EWS,EWS,Allotted
1308,3805004112,18901,All India,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,EWS,EWS,Allotted
1309,3903101354,18902,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,OBC,OBC,Allotted
1310,3902003462,18904,All India,"MADURAI MEDICAL COLLEGE,
MADURAI",MBBS,EWS,EWS,Allotted
1311,2001201097,18907,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,Open,OBC,Allotted
1312,1502010295,18908,All India,"Mursidabad M C & Hospital,
Mursidabad",MBBS,EWS,EWS,Allotted
1313,2702130153,18914,All India,"Gadag Institute of Medical
Sciences",MBBS,EWS,EWS,Allotted
1314,3904108021,18916,All India,"SILCHAR MEDICAL COLLEGE,
SILCHER",MBBS,EWS,EWS,Allotted
1315,2807002532,18918,All India,"Thiruvannamalai MC,
Thiruvannamalai, TN",MBBS,Open,GN,Allotted
1316,2810001199,18923,All India,"Thiruvannamalai MC,
Thiruvannamalai, TN",MBBS,OBC,OBC,Allotted
1317,3903109083,18929,All India,"Government Medical College,
Ananthapuram",MBBS,Open,OBC,Allotted
1318,3903220292,18931,All India,RIMS Srikakulam,MBBS,OBC,OBC,Allotted
1319,3903210329,18932,All India,"Government Medical College
Suryapet",MBBS,Open,OBC,Allotted
1320,3903203188,18935,All India,"Mursidabad M C & Hospital,
Mursidabad",MBBS,EWS,EWS,Allotted
1321,2809020124,18938,All India,Govt. Medical College Karur,MBBS,OBC,OBC,Allotted
1322,3903023188,18950,All India,"Government Medical College
Suryapet",MBBS,OBC,OBC,Allotted
1323,3904025170,18953,All India,"Government Medical College,
Ananthapuram",MBBS,Open,OBC,Allotted
1324,4408108076,18954,All India,"RAJIV GANDHI INSTITUTE OF
MEDICAL SCIENCES, KADAPA",MBBS,Open,GN,Allotted
1325,2001004390,18957,All India,Govt. Sivgangai M. C. Sivagangai,MBBS,Open,GN,Allotted
1326,2809012231,18960,All India,"Government Medical College,
Nilgiris",MBBS,Open,OBC,Allotted
1327,2001304126,18961,Delhi University Quota,"Lady Hardinge Medical College,
New Delhi",MBBS,OBC,OBC,Allotted
1328,3903229139,18964,All India,Govt Medical College Nalgonda,MBBS,Open,OBC,Allotted
1329,3905104348,18970,All India,"GVMC, VILLUPURAM",MBBS,OBC,OBC,Allotted
1330,4402003407,18972,All India,"Pt. Raghunath Murmu Med.
College, Baripada",MBBS,EWS,EWS,Allotted
1331,3903234102,18974,All India,"Diphu Medical College & Hospital,
Assam",MBBS,OBC,OBC,Allotted
1332,3904113352,18975,All India,"Government medical College,
Namakkal",MBBS,Open,EWS,Allotted
1333,3905116138,18976,All India,Govt Medical College Nalgonda,MBBS,Open,EWS,Allotted
1334,3905009118,18983,All India,"Government Medical College,
Nilgiris",MBBS,Open,OBC,Allotted
1335,1502215120,18984,All India,"Lakhimpur Medical College, North
Lakhimpur, Assam",MBBS,Open,OBC,Allotted
1336,2802008066,18986,All India,"GVMC, VILLUPURAM",MBBS,OBC,OBC,Allotted
1337,2803020131,18991,All India,"Govt. Pudukkottai Medical
College Hopt., Pudukkott",MBBS,Open,GN,Allotted
1338,1503002288,18998,All India,"Lakhimpur Medical College, North
Lakhimpur, Assam",MBBS,Open,GN,Allotted
1339,3903036155,19003,All India,"Thiruvannamalai MC,
Thiruvannamalai, TN",MBBS,OBC,OBC,Allotted
1340,2809013214,19004,All India,"GTMC, THIRUVARUR",MBBS,OBC,OBC,Allotted
1341,3903020087,19018,All India,"Rangaraya Medical College,
Kakinada",MBBS,OBC,OBC,Allotted
1342,2302030091,19019,All India,"Rangaraya Medical College,
Kakinada",MBBS,OBC,OBC,Allotted
1343,3904018211,19023,All India,Govt Medical College Nalgonda,MBBS,Open,OBC,Allotted
1344,2809036044,19028,All India,Govt. Sivgangai M. C. Sivagangai,MBBS,OBC,OBC,Allotted
1345,3902018051,19029,All India,"Government Medical College,
Ananthapuram",MBBS,Open,OBC,Allotted
1346,3805003286,19030,All India,"Government Medical College,
Ananthapuram",MBBS,Open,EWS,Allotted
1347,2001303485,19031,All India,"Government Medical College,
Ananthapuram",MBBS,OBC,OBC,Allotted
1348,1502310512,19034,All India,"Tomo Riba Institute Health and
Medical Sciences, Naharlagun",MBBS,Open,GN,Allotted
1349,3905107251,19036,All India,"Govt. Pudukkottai Medical
College Hopt., Pudukkott",MBBS,Open,GN,Allotted
1350,2812023028,19039,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,OBC,OBC,Allotted
1351,2001104128,19042,All India,"Government Medical College,
Ariyalur",MBBS,Open,GN,Allotted
1352,3905024189,19048,All India,"Lakhimpur Medical College, North
Lakhimpur, Assam",MBBS,OBC,OBC,Allotted
1353,3905022212,19049,All India,"Government Medical College,
Ariyalur",MBBS,Open,GN,Allotted
1354,3904107204,19054,All India,"Lt. L A M Govt. Medical College,
Raigarh",MBBS,EWS,EWS,Allotted
1355,3903222302,19055,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,OBC,OBC,Allotted
1356,3802011167,19060,All India,"ZORAM MEDICAL COLLEGE
Falkawn",MBBS,Open,OBC,Allotted
1357,2304005034,19066,All India,"ZORAM MEDICAL COLLEGE
Falkawn",MBBS,Open,GN,Allotted
1358,3903222374,19073,All India,Govt. Sivgangai M. C. Sivagangai,MBBS,OBC,OBC,Allotted
1359,3802006270,19074,All India,Govt. Medical College Karur,MBBS,OBC,OBC,Allotted
1360,3903231132,19078,All India,"Government Medical College,
Ramanathapuram",MBBS,Open,OBC,Allotted
1361,3903012058,19079,All India,"Government Medical College,
Tiruppur",MBBS,OBC,OBC,Allotted
1362,3905101358,19087,All India,"Government Medical College,
Virudhunagar",MBBS,Open,GN,Allotted
1363,1502314010,19089,All India,"Government Medical College,
Dindigul",MBBS,Open,OBC,Allotted
1364,3905008201,19097,"Delhi NCR Children/Widows of
Personnel of the Armed Forces
(CW) Quota","Lady Hardinge Medical College,
New Delhi",MBBS,Open,GN,"Allotted( CW Rank
: 36 )"
1365,2001314581,19102,All India,"Lt. B R K Government Medical
College, Jagdalpur",MBBS,EWS,EWS,Allotted
1366,2304012100,19103,All India,"Government Medical College,
Dindigul",MBBS,Open,GN,Allotted
1367,3902006088,19108,All India,"Government Medical College,
Dindigul",MBBS,Open,OBC,Allotted
1368,2001004147,19110,All India,"Government Medical College,
Kallakurichi",MBBS,Open,GN,Allotted
1369,1502113018,19115,All India,"Government Medical College,
Virudhunagar",MBBS,Open,OBC,Allotted
1370,3904102360,19119,All India,"Government Medical College,
Kallakurichi",MBBS,Open,GN,Allotted
1371,3903016284,19123,All India,"Government Medical College,
Dindigul",MBBS,OBC,OBC,Allotted
1372,2801001469,19125,All India,"Government Medical College,
Nagapattinam",MBBS,Open,GN,Allotted
1373,3903201589,19130,All India,"Koppal Institute of Medical
Sciences",MBBS,EWS,EWS,Allotted
1374,2001204419,19132,All India,"Government Medical College,
Nagapattinam",MBBS,Open,GN,Allotted
1375,2001221046,19138,All India,"Government medical College,
Namakkal",MBBS,Open,GN,Allotted
1376,2808028075,19143,All India,"Government Medical College,
Dindigul",MBBS,OBC,OBC,Allotted
1377,1502201664,19145,All India,"K.A.P. VISWANATHAM
G.M.C.,TIRUCHIRAPALLI",MBBS,EWS,EWS,Allotted
1378,1601004188,19152,All India,"T.D. MEDICAL COLLEGE,
ALLAPPUZHA",MBBS,EWS,EWS,Allotted
1379,2808004295,19153,All India,"Government Medical College,
Dindigul",MBBS,OBC,OBC,Allotted
1380,1506003523,19156,All India,"AGARTALA GOVT. MEDICAL
COLLEGE,AGARTALA",MBBS,OBC,OBC,Allotted
1381,3802008004,19163,All India,"Government Medical College,
ESIC, Kollam",MBBS,EWS,EWS,Allotted
1382,2809033043,19169,All India,"Government Medical College,
Virudhunagar",MBBS,Open,OBC,Allotted
1383,3905101364,19170,All India,"THANJAVUR MEDICAL
COLL.,THANJAVUR",MBBS,EWS,EWS,Allotted
1384,2001314582,19173,Delhi University Quota,"Lady Hardinge Medical College,
New Delhi",MBBS,OBC,OBC,Allotted
1385,1504004431,19174,All India,"Diphu Medical College & Hospital,
Assam",MBBS,EWS,EWS,Allotted
1386,3905002137,19183,All India,"Government Medical College,
Nilgiris",MBBS,OBC,OBC,Allotted
1387,2808005259,19186,All India,"Government Medical College,
Virudhunagar",MBBS,OBC,OBC,Allotted
1388,3903226321,19189,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,OBC,OBC,Allotted
1389,3903111257,19191,All India,"Government Medical College,
Nagapattinam",MBBS,OBC,OBC,Allotted
1390,3903232324,19196,All India,"Government Medical College,
Kallakurichi",MBBS,OBC,OBC,Allotted
1391,2302029102,19197,All India,"Government Medical College,
Ramanathapuram",MBBS,Open,GN,Allotted
1392,4402014480,19199,All India,"AGARTALA GOVT. MEDICAL
COLLEGE,AGARTALA",MBBS,OBC,OBC,Allotted
1393,3903121036,19207,All India,"Government Medical College,
Ramanathapuram",MBBS,Open,GN,Allotted
1394,2808106081,19219,All India,"Government Medical College,
Kallakurichi",MBBS,OBC,OBC,Allotted
1395,3903017137,19222,All India,"Government Medical College,
Nagapattinam",MBBS,OBC,OBC,Allotted
1396,3903228220,19227,All India,"Government Medical College,
Nilgiris",MBBS,OBC,OBC,Allotted
1397,1502319014,19230,All India,"Government Medical College,
Nilgiris",MBBS,OBC,OBC,Allotted
1398,3903236287,19231,All India,"Government Medical College,
Ramanathapuram",MBBS,OBC,OBC,Allotted
1399,2809028187,19232,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,OBC,OBC,Allotted
1400,1503007081,19248,All India,Govt Medical College Kannur,MBBS,EWS,EWS,Allotted
1401,3905001243,19254,All India,"Siddartha Medical College,
Vijayawada",MBBS,EWS,EWS,Allotted
1402,1502023325,19258,All India,"Kakatiya Medical College
Warangal",MBBS,EWS,EWS,Allotted
1403,2603017099,19261,All India,"Sri Venkateswara Medical
College, Tirupati",MBBS,EWS,EWS,Allotted
1404,3903223017,19265,All India,"PATNA DENTAL COLLEGE &
HOSPITAL, PATNA",BDS,Open,OBC,Allotted
1405,3905107315,19293,All India,"Karwar Institute of Medical
Sciences, Karwar",MBBS,EWS,EWS,Allotted
1406,2001215031,19296,All India,"Government Medical College,
Tiruppur",MBBS,EWS,EWS,Allotted
1407,4503002612,19300,All India,"DC, RIMS, Imphal",BDS,Open,GN,Allotted
1408,3905005103,19303,All India,"SVIMS - Sri Padmavathi Medical
College for Women, Tirupati",MBBS,EWS,EWS,Allotted
1409,1502110298,19306,All India,"Sri Venkateswara Medical
College, Tirupati",MBBS,EWS,EWS,Allotted
1410,1502102304,19307,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1411,4403002329,19316,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1412,1502313165,19324,All India,"Indira Gandhi Medical College &
RI, Puducherry",MBBS,EWS,EWS,Allotted
1413,2001227006,19328,All India,"IRT Perundurai Medical College,
Perundurai",MBBS,EWS,EWS,Allotted
1414,3903034165,19339,All India,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,EWS,EWS,Allotted
1415,1503006348,19341,All India,"THOOTHUKUDI MEDICAL
COLLEGE,THOOTHUKUDI",MBBS,EWS,EWS,Allotted
1416,4413002476,19344,Deemed/Paid Seats Quota,"SYMBIOSIS MEDICAL
COLLEGE FOR WOMEN PUNE",MBBS,Open,GN,Allotted
1417,1502307081,19353,All India,"K.A.P. VISWANATHAM
G.M.C.,TIRUCHIRAPALLI",MBBS,EWS,EWS,Allotted
1418,4403004228,19376,All India,"ZORAM MEDICAL COLLEGE
Falkawn",MBBS,EWS,EWS,Allotted
1419,1502308377,19381,All India,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,EWS,EWS,Allotted
1420,2001305061,19395,Delhi University Quota,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,Open,OBC,Allotted
1421,4406007054,19397,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,EWS,EWS,Allotted
1422,3904002071,19409,All India,Govt. Medical College Karur,MBBS,EWS,EWS,Allotted
1423,2001001394,19468,All India,"Government Medical College,
Nagapattinam",MBBS,EWS,EWS,Allotted
1424,2302016189,19490,Deemed/Paid Seats Quota,"Kasturba Medical College,
Manipal Univ., Manipal",MBBS,Open,GN,Allotted
1425,3904004455,19495,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,OBC,Allotted
1426,2301012008,19509,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,OBC,Allotted
1427,4402007509,19547,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,EWS,EWS,Allotted
1428,2206001711,19554,All India,"Government Medical College,
Kallakurichi",MBBS,EWS,EWS,Allotted
1429,4402009152,19570,All India,"NAIR HOSP DENTAL COLLEGE
& HOSP,MUMBAI",BDS,Open,GN,Allotted
1430,4405003049,19572,All India,"Government Medical College,
Kallakurichi",MBBS,EWS,EWS,Allotted
1431,4609012269,19578,All India,"Government Medical College,
Nilgiris",MBBS,EWS,EWS,Allotted
1432,4410005073,19585,All India,"Government Medical College,
Virudhunagar",MBBS,EWS,EWS,Allotted
1433,1502323015,19589,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1434,4405013300,19594,All India,"Government Medical College,
Virudhunagar",MBBS,EWS,EWS,Allotted
1435,4408105436,19605,All India,"Vardhman Mahavir Medical
College and Safdarjung Hospital
New Delhi, VMMC",MBBS,SC,SC,Allotted
1436,3903217382,19670,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EWS,EWS,Allotted
1437,4407009176,19702,Deemed/Paid Seats Quota,"Kasturba Medical College,
Manipal Univ., Mangalore",MBBS,Open,GN,Allotted
1438,2001010145,19715,Delhi University Quota,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,Open,OBC,Allotted
1439,1502310009,19757,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EWS,EWS,Allotted
1440,1502207600,19804,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1441,2001321151,20058,Delhi University Quota,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,OBC,Allotted
1442,1502313045,20060,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,EWS,Allotted
1443,2809002251,20066,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,OBC,Allotted
1444,4407028150,20092,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,Open,GN,Allotted
1445,2001206352,20116,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
1446,2809025142,20138,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
1447,1502117134,20185,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,EWS,Allotted
1448,4401009559,20258,Deemed/Paid Seats Quota,"Hamdard Inst of Med Sciences
and Research, New Delhi",MBBS,Open,GN,Allotted
1449,3905014035,20262,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,GN,Allotted
1450,2001002201,20280,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,EWS,Allotted
1451,3905002435,20324,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,OBC,Allotted
1452,2301006091,20537,All India,"Dental Institue, RIMS, Ranchi",BDS,Open,GN,Allotted
1453,2304008157,20566,Deemed/Paid Seats Quota,"SYMBIOSIS MEDICAL
COLLEGE FOR WOMEN PUNE",MBBS,Open,GN,Allotted
1454,4408110621,20667,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1455,2001105224,20725,"Aligarh Muslim University (AMU)
Quota","Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,GN,Allotted
1456,2001015009,20744,Delhi University Quota,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,OBC,Allotted
1457,4409002703,20746,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1458,1501006360,20770,All India,"PATNA DENTAL COLLEGE &
HOSPITAL, PATNA",BDS,Open,OBC,Allotted
1459,1502307182,20793,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
1460,4411120188,20830,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
1461,4402013235,20855,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,EWS,Allotted
1462,3905102168,20895,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,OBC,Allotted
1463,1502215099,20925,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,OBC,Allotted
1464,4409008178,20952,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
1465,4408109126,20963,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,OBC,Allotted
1466,3903119144,21010,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,OBC,Allotted
1467,2301003150,21067,All India,"FACULTY OF DEN SCI, KG MED
UNIV,LUCKNOW",BDS,Open,OBC,Allotted
1468,3903203679,21105,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
1469,2302032067,21111,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
1470,1502312395,21182,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,Open,OBC,Allotted
1471,3903224358,21217,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,OBC,Allotted
1472,2001222120,21283,All India,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
1473,3905121215,21291,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,Open,OBC,Allotted
1474,4413003149,21455,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,EWS,Allotted
1475,4416005379,21656,Open Seat Quota,"Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,GN,Allotted
1476,4416001592,21690,Open Seat Quota,"Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,GN,Allotted
1477,3905006126,21872,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,OBC,OBC,Allotted
1478,2301005445,21900,All India,"FACULTY OF DEN SCI, KG MED
UNIV,LUCKNOW",BDS,Open,OBC,Allotted
1479,2808009181,21903,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,GN,Allotted
1480,4408004442,21915,All India,"RUHS College of Dental Science,
Jaipur",BDS,EWS,EWS,Allotted
1481,2803005137,21916,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
1482,4404005073,21958,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,OBC,Allotted
1483,3903022082,21966,All India,"RUHS College of Dental Science,
Jaipur",BDS,OBC,OBC,Allotted
1484,4410008448,22004,All India,"FACULTY OF DEN SCI, KG MED
UNIV,LUCKNOW",BDS,EWS,EWS,Allotted
1485,3903016048,22023,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,OBC,Allotted
1486,2001312343,22057,All India,ESIC Dental College and Hospital,BDS,Open,EWS,Allotted
1487,4407010413,22073,Open Seat Quota,"Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,OBC,Allotted
1488,3901014042,22120,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,OBC,Allotted
1489,1502227301,22255,All India,"FACULTY OF DEN SCI, KG MED
UNIV,LUCKNOW",BDS,OBC,OBC,Allotted
